,DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO
112294,2020-03-08,2020-03-14,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,364,R$/l,4.597,0.199,4.269,5.38,0.449,0.043,4.148,0.122,3.9117,4.479,0.029
112295,2020-03-08,2020-03-14,NORTE,RONDONIA,GASOLINA COMUM,72,R$/l,4.622,0.108,4.439,5.06,0.655,0.023,3.967,0.095,3.8417,4.26,0.024
112296,2020-03-08,2020-03-14,NORTE,RORAIMA,GASOLINA COMUM,13,R$/l,4.183,0.01,4.17,4.21,0.405,0.002,3.778,0.101,3.6126,4.0518,0.027
112297,2020-03-08,2020-03-14,SUL,SANTA CATARINA,GASOLINA COMUM,252,R$/l,4.339,0.132,4.099,4.599,0.418,0.03,3.921,0.136,3.6589,4.099,0.035
112298,2020-03-08,2020-03-14,SUDESTE,SAO PAULO,GASOLINA COMUM,1637,R$/l,4.361,0.164,3.899,5.299,0.529,0.038,3.832,0.093,3.625,4.123,0.024
112299,2020-03-08,2020-03-14,NORDESTE,SERGIPE,GASOLINA COMUM,43,R$/l,4.569,0.132,4.38,4.8,0.496,0.029,4.073,0.094,3.91,4.2595,0.023
112300,2020-03-08,2020-03-14,NORTE,TOCANTINS,GASOLINA COMUM,46,R$/l,4.731,0.182,4.49,5.69,0.61,0.038,4.121,0.078,3.99,4.2438,0.019
112301,2020-03-08,2020-03-14,NORTE,ACRE,GLP,27,R$/13Kg,84.426,2.721,80.0,91.0,10.328,0.032,74.098,2.67,68.72,76.5,0.036
112302,2020-03-08,2020-03-14,NORDESTE,ALAGOAS,GLP,26,R$/13Kg,64.631,1.84,60.0,70.0,15.091,0.028,49.54,1.327,46.88,50.47,0.027
112303,2020-03-08,2020-03-14,NORTE,AMAPA,GLP,16,R$/13Kg,84.148,3.403,76.0,86.0,23.618,0.04,60.53,5.105,54.0,71.0,0.084
112304,2020-03-08,2020-03-14,NORTE,AMAZONAS,GLP,56,R$/13Kg,75.811,5.344,70.0,88.0,7.465,0.07,68.346,2.274,64.62,76.0,0.033
112305,2020-03-08,2020-03-14,NORDESTE,BAHIA,GLP,201,R$/13Kg,63.73,5.698,50.0,85.0,14.898,0.089,48.832,4.308,43.32,68.0,0.088
112306,2020-03-08,2020-03-14,NORDESTE,CEARA,GLP,131,R$/13Kg,76.815,3.545,68.0,89.0,22.002,0.046,54.813,3.395,47.69,68.0,0.062
112307,2020-03-08,2020-03-14,CENTRO OESTE,DISTRITO FEDERAL,GLP,42,R$/13Kg,70.521,5.157,63.99,95.0,15.703,0.073,54.818,3.601,52.0,61.99,0.066
112308,2020-03-08,2020-03-14,SUDESTE,ESPIRITO SANTO,GLP,114,R$/13Kg,65.117,3.269,55.0,79.0,16.217,0.05,48.9,1.604,46.82,54.0,0.033
112309,2020-03-08,2020-03-14,CENTRO OESTE,GOIAS,GLP,208,R$/13Kg,72.304,4.633,58.0,85.0,18.627,0.064,53.677,2.161,48.47,60.0,0.04
112310,2020-03-08,2020-03-14,NORDESTE,MARANHAO,GLP,69,R$/13Kg,71.822,5.227,65.0,90.0,12.73,0.073,59.092,5.051,48.33,62.0,0.085
112311,2020-03-08,2020-03-14,CENTRO OESTE,MATO GROSSO,GLP,95,R$/13Kg,95.732,6.361,80.0,115.0,25.795,0.066,69.937,11.186,52.0,87.5,0.16
112312,2020-03-08,2020-03-14,CENTRO OESTE,MATO GROSSO DO SUL,GLP,113,R$/13Kg,72.056,7.637,59.9,95.0,17.308,0.106,54.748,3.873,50.0,67.46,0.071
112313,2020-03-08,2020-03-14,SUDESTE,MINAS GERAIS,GLP,511,R$/13Kg,70.611,4.995,59.9,88.99,16.222,0.071,54.389,4.401,40.0,65.0,0.081
112314,2020-03-08,2020-03-14,NORTE,PARA,GLP,154,R$/13Kg,76.88,8.106,66.0,100.0,15.515,0.105,61.365,4.805,50.0,71.4,0.078
112315,2020-03-08,2020-03-14,NORDESTE,PARAIBA,GLP,55,R$/13Kg,67.995,3.044,60.0,75.0,13.791,0.045,54.204,4.364,46.43,63.0,0.081
112316,2020-03-08,2020-03-14,SUL,PARANA,GLP,402,R$/13Kg,71.387,7.751,58.0,95.0,17.729,0.109,53.658,4.887,46.29,69.62,0.091
112317,2020-03-08,2020-03-14,NORDESTE,PERNAMBUCO,GLP,165,R$/13Kg,65.995,2.923,60.0,80.0,12.605,0.044,53.39,3.753,32.0,59.0,0.07
112318,2020-03-08,2020-03-14,NORDESTE,PIAUI,GLP,35,R$/13Kg,72.204,3.876,65.0,85.0,23.059,0.054,49.145,2.63,47.34,54.13,0.054
112319,2020-03-08,2020-03-14,SUDESTE,RIO DE JANEIRO,GLP,221,R$/13Kg,63.006,6.156,50.0,79.0,15.635,0.098,47.371,3.48,39.98,56.59,0.073
112320,2020-03-08,2020-03-14,NORDESTE,RIO GRANDE DO NORTE,GLP,43,R$/13Kg,70.3,2.386,68.0,75.0,19.747,0.034,50.553,2.879,46.9,55.0,0.057
112321,2020-03-08,2020-03-14,SUL,RIO GRANDE DO SUL,GLP,374,R$/13Kg,70.194,5.24,60.0,88.0,18.032,0.075,52.162,5.544,40.0,67.0,0.106
112322,2020-03-08,2020-03-14,NORTE,RONDONIA,GLP,57,R$/13Kg,82.325,4.006,71.99,89.0,13.636,0.049,68.689,2.32,62.82,70.83,0.034
112323,2020-03-08,2020-03-14,NORTE,RORAIMA,GLP,24,R$/13Kg,83.125,0.947,80.0,85.0,7.025,0.011,76.1,0.0,76.1,76.1,0.0
112324,2020-03-08,2020-03-14,SUL,SANTA CATARINA,GLP,100,R$/13Kg,71.723,4.356,62.0,85.0,19.111,0.061,52.612,3.081,46.3,60.0,0.059
112325,2020-03-08,2020-03-14,SUDESTE,SAO PAULO,GLP,1016,R$/13Kg,68.656,5.811,50.0,91.0,17.763,0.085,50.893,4.354,37.7,73.0,0.086
112326,2020-03-08,2020-03-14,NORDESTE,SERGIPE,GLP,26,R$/13Kg,69.236,4.335,63.0,77.0,13.533,0.063,55.703,5.857,42.28,60.0,0.105
112327,2020-03-08,2020-03-14,NORTE,TOCANTINS,GLP,84,R$/13Kg,83.007,4.859,75.0,95.0,24.453,0.059,58.554,4.807,50.46,70.0,0.082
112328,2020-03-08,2020-03-14,NORDESTE,ALAGOAS,GNV,8,R$/m3,3.569,0.085,3.499,3.8,1.046,0.024,2.523,0.254,2.343,2.7022,0.101
112329,2020-03-08,2020-03-14,NORTE,AMAZONAS,GNV,1,R$/m3,3.29,0.0,3.29,3.29,-99999.0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
112330,2020-03-08,2020-03-14,NORDESTE,BAHIA,GNV,21,R$/m3,3.039,0.117,2.89,3.399,0.725,0.038,2.314,0.394,1.9711,3.0417,0.17
112331,2020-03-08,2020-03-14,NORDESTE,CEARA,GNV,21,R$/m3,3.68,0.047,3.58,3.799,0.738,0.013,2.942,0.217,2.8187,3.216,0.074
112332,2020-03-08,2020-03-14,SUDESTE,ESPIRITO SANTO,GNV,8,R$/m3,3.267,0.156,3.19,3.69,1.125,0.048,2.142,0.006,2.1421,2.15,0.003
112333,2020-03-08,2020-03-14,CENTRO OESTE,MATO GROSSO,GNV,1,R$/m3,2.899,0.0,2.899,2.899,-99999.0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
112334,2020-03-08,2020-03-14,CENTRO OESTE,MATO GROSSO DO SUL,GNV,2,R$/m3,3.18,0.015,3.169,3.19,0.749,0.005,2.431,0.0,2.4312,2.4312,0.0
112335,2020-03-08,2020-03-14,SUDESTE,MINAS GERAIS,GNV,13,R$/m3,3.275,0.219,3.085,3.699,0.683,0.067,2.592,0.0,2.592,2.592,0.0
112336,2020-03-08,2020-03-14,NORDESTE,PARAIBA,GNV,11,R$/m3,3.755,0.099,3.506,3.92,0.977,0.026,2.778,0.182,2.7731,3.0308,0.066
112337,2020-03-08,2020-03-14,SUL,PARANA,GNV,4,R$/m3,3.226,0.155,3.079,3.399,-99999.0,0.048,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
112338,2020-03-08,2020-03-14,NORDESTE,PERNAMBUCO,GNV,11,R$/m3,2.799,0.278,2.799,3.72,0.983,0.099,1.816,0.793,1.816,3.19,0.437
112339,2020-03-08,2020-03-14,SUDESTE,RIO DE JANEIRO,GNV,117,R$/m3,3.083,0.295,2.799,3.99,0.589,0.096,2.494,0.184,2.059,2.821,0.074
112340,2020-03-08,2020-03-14,NORDESTE,RIO GRANDE DO NORTE,GNV,5,R$/m3,3.552,0.092,3.47,3.69,0.794,0.026,2.758,0.021,2.7479,2.7889,0.008
112341,2020-03-08,2020-03-14,SUL,RIO GRANDE DO SUL,GNV,18,R$/m3,3.621,0.154,3.429,4.149,1.342,0.043,2.279,0.182,2.1045,2.431,0.08
112342,2020-03-08,2020-03-14,SUL,SANTA CATARINA,GNV,23,R$/m3,3.023,0.092,2.749,3.099,-99999.0,0.03,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
112343,2020-03-08,2020-03-14,SUDESTE,SAO PAULO,GNV,43,R$/m3,3.028,0.195,2.689,3.799,0.398,0.064,2.63,0.085,2.5093,2.6302,0.032
112344,2020-03-08,2020-03-14,NORDESTE,SERGIPE,GNV,10,R$/m3,3.335,0.09,3.28,3.569,-99999.0,0.027,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
112345,2020-03-08,2020-03-14,NORTE,ACRE,OLEO DIESEL,35,R$/l,4.755,0.21,4.32,4.94,0.928,0.044,3.827,0.0,3.8266,3.8266,0.0
112346,2020-03-08,2020-03-14,NORDESTE,ALAGOAS,OLEO DIESEL,34,R$/l,3.844,0.147,3.499,4.232,0.577,0.038,3.267,0.122,3.095,3.463,0.037
112347,2020-03-08,2020-03-14,NORTE,AMAPA,OLEO DIESEL,16,R$/l,3.867,0.179,3.73,4.45,0.191,0.046,3.676,0.06,3.5956,3.7339,0.016
112348,2020-03-08,2020-03-14,NORTE,AMAZONAS,OLEO DIESEL,34,R$/l,3.668,0.277,3.459,4.25,0.399,0.076,3.269,0.114,3.0209,3.4525,0.035
112349,2020-03-08,2020-03-14,NORDESTE,BAHIA,OLEO DIESEL,219,R$/l,3.584,0.202,3.25,4.48,0.459,0.056,3.125,0.085,2.99,3.3799,0.027
112350,2020-03-08,2020-03-14,NORDESTE,CEARA,OLEO DIESEL,47,R$/l,3.857,0.12,3.64,4.16,0.502,0.031,3.355,0.154,3.1058,3.5829,0.046
112351,2020-03-08,2020-03-14,CENTRO OESTE,DISTRITO FEDERAL,OLEO DIESEL,24,R$/l,3.742,0.152,3.397,3.899,0.498,0.041,3.244,0.07,3.1635,3.2891,0.022
112352,2020-03-08,2020-03-14,SUDESTE,ESPIRITO SANTO,OLEO DIESEL,66,R$/l,3.393,0.179,3.19,4.29,0.413,0.053,2.98,0.108,2.836,3.2271,0.036
112353,2020-03-08,2020-03-14,CENTRO OESTE,GOIAS,OLEO DIESEL,142,R$/l,3.655,0.145,3.35,3.99,0.472,0.04,3.183,0.069,3.07,3.356,0.022
112354,2020-03-08,2020-03-14,NORDESTE,MARANHAO,OLEO DIESEL,69,R$/l,3.551,0.173,3.26,3.969,0.348,0.049,3.203,0.111,3.0548,3.37,0.035
112355,2020-03-08,2020-03-14,CENTRO OESTE,MATO GROSSO,OLEO DIESEL,90,R$/l,3.902,0.187,3.559,4.47,0.47,0.048,3.432,0.102,3.289,3.6718,0.03
112356,2020-03-08,2020-03-14,CENTRO OESTE,MATO GROSSO DO SUL,OLEO DIESEL,58,R$/l,3.711,0.174,3.333,4.197,0.551,0.047,3.16,0.108,3.03,3.36,0.034
112357,2020-03-08,2020-03-14,SUDESTE,MINAS GERAIS,OLEO DIESEL,359,R$/l,3.663,0.173,3.299,4.415,0.467,0.047,3.196,0.105,2.8694,3.6699,0.033
112358,2020-03-08,2020-03-14,NORTE,PARA,OLEO DIESEL,64,R$/l,3.996,0.237,3.559,4.61,0.618,0.059,3.378,0.133,3.09,3.66,0.039
112359,2020-03-08,2020-03-14,NORDESTE,PARAIBA,OLEO DIESEL,21,R$/l,3.546,0.137,3.399,4.019,0.361,0.039,3.185,0.088,3.0075,3.3049,0.028
112360,2020-03-08,2020-03-14,SUL,PARANA,OLEO DIESEL,215,R$/l,3.378,0.18,3.05,3.89,0.397,0.053,2.981,0.127,2.7404,3.375,0.043
112361,2020-03-08,2020-03-14,NORDESTE,PERNAMBUCO,OLEO DIESEL,11,R$/l,3.692,0.15,3.269,3.81,0.491,0.041,3.201,0.1,3.14,3.3981,0.031
112362,2020-03-08,2020-03-14,NORDESTE,PIAUI,OLEO DIESEL,36,R$/l,3.693,0.156,3.449,3.999,0.451,0.042,3.242,0.076,3.166,3.35,0.023
112363,2020-03-08,2020-03-14,SUDESTE,RIO DE JANEIRO,OLEO DIESEL,217,R$/l,3.649,0.174,3.199,4.149,0.563,0.048,3.086,0.113,2.88,3.3854,0.037
112364,2020-03-08,2020-03-14,NORDESTE,RIO GRANDE DO NORTE,OLEO DIESEL,46,R$/l,3.677,0.119,3.49,3.96,0.487,0.032,3.19,0.123,2.964,3.3867,0.039
112365,2020-03-08,2020-03-14,SUL,RIO GRANDE DO SUL,OLEO DIESEL,234,R$/l,3.599,0.153,3.179,4.164,0.523,0.043,3.076,0.141,2.8,3.3817,0.046
112366,2020-03-08,2020-03-14,NORTE,RONDONIA,OLEO DIESEL,63,R$/l,3.829,0.17,3.55,4.309,0.521,0.044,3.308,0.138,3.0476,3.58,0.042
112367,2020-03-08,2020-03-14,NORTE,RORAIMA,OLEO DIESEL,10,R$/l,3.809,0.065,3.7,3.91,0.569,0.017,3.24,0.105,3.0742,3.4435,0.032
112368,2020-03-08,2020-03-14,SUL,SANTA CATARINA,OLEO DIESEL,85,R$/l,3.613,0.156,3.209,3.99,0.57,0.043,3.043,0.162,2.9,3.4739,0.053
112369,2020-03-08,2020-03-14,SUDESTE,SAO PAULO,OLEO DIESEL,780,R$/l,3.528,0.179,3.099,4.379,0.512,0.051,3.016,0.096,2.789,3.3572,0.032
112370,2020-03-08,2020-03-14,NORDESTE,SERGIPE,OLEO DIESEL,25,R$/l,3.613,0.138,3.459,3.889,0.365,0.038,3.248,0.144,3.04,3.4942,0.044
112371,2020-03-08,2020-03-14,NORTE,TOCANTINS,OLEO DIESEL,32,R$/l,3.604,0.31,3.289,4.95,0.586,0.086,3.018,0.044,2.938,3.0795,0.015
112372,2020-03-08,2020-03-14,NORTE,ACRE,OLEO DIESEL S10,38,R$/l,4.543,0.236,4.29,5.05,0.876,0.052,3.667,0.0,3.6669,3.6669,0.0
112373,2020-03-08,2020-03-14,NORDESTE,ALAGOAS,OLEO DIESEL S10,47,R$/l,3.858,0.162,3.599,4.34,0.505,0.042,3.353,0.083,3.21,3.5126,0.025
112374,2020-03-08,2020-03-14,NORTE,AMAPA,OLEO DIESEL S10,12,R$/l,3.976,0.18,3.82,4.45,0.299,0.045,3.677,0.07,3.6334,3.801,0.019
112375,2020-03-08,2020-03-14,NORTE,AMAZONAS,OLEO DIESEL S10,47,R$/l,3.795,0.271,3.59,4.4,0.441,0.071,3.354,0.132,3.22,3.7,0.039
112376,2020-03-08,2020-03-14,NORDESTE,BAHIA,OLEO DIESEL S10,291,R$/l,3.669,0.203,3.29,4.59,0.498,0.055,3.171,0.113,3.03,3.8047,0.036
112377,2020-03-08,2020-03-14,NORDESTE,CEARA,OLEO DIESEL S10,206,R$/l,3.801,0.149,3.4,4.22,0.462,0.039,3.339,0.124,3.0919,3.6427,0.037
112378,2020-03-08,2020-03-14,CENTRO OESTE,DISTRITO FEDERAL,OLEO DIESEL S10,35,R$/l,3.849,0.147,3.497,3.999,0.379,0.038,3.47,0.239,3.3016,3.639,0.069
112379,2020-03-08,2020-03-14,SUDESTE,ESPIRITO SANTO,OLEO DIESEL S10,99,R$/l,3.618,0.199,3.27,4.39,0.522,0.055,3.096,0.114,2.8779,3.3621,0.037
112380,2020-03-08,2020-03-14,CENTRO OESTE,GOIAS,OLEO DIESEL S10,188,R$/l,3.781,0.132,3.45,4.09,0.521,0.035,3.26,0.062,3.135,3.397,0.019
112381,2020-03-08,2020-03-14,NORDESTE,MARANHAO,OLEO DIESEL S10,111,R$/l,3.679,0.169,3.29,3.999,0.46,0.046,3.219,0.126,3.0503,3.58,0.039
112382,2020-03-08,2020-03-14,CENTRO OESTE,MATO GROSSO,OLEO DIESEL S10,136,R$/l,4.003,0.169,3.69,4.57,0.541,0.042,3.462,0.102,3.33,3.7225,0.029
112383,2020-03-08,2020-03-14,CENTRO OESTE,MATO GROSSO DO SUL,OLEO DIESEL S10,76,R$/l,3.85,0.164,3.54,4.297,0.613,0.043,3.237,0.078,3.06,3.42,0.024
112384,2020-03-08,2020-03-14,SUDESTE,MINAS GERAIS,OLEO DIESEL S10,460,R$/l,3.771,0.162,3.37,4.578,0.486,0.043,3.285,0.097,3.1066,3.5626,0.03
112385,2020-03-08,2020-03-14,NORTE,PARA,OLEO DIESEL S10,106,R$/l,3.944,0.234,3.47,4.499,0.626,0.059,3.318,0.116,3.109,3.5619,0.035
112386,2020-03-08,2020-03-14,NORDESTE,PARAIBA,OLEO DIESEL S10,54,R$/l,3.646,0.137,3.439,4.099,0.466,0.038,3.18,0.074,3.0822,3.3439,0.023
112387,2020-03-08,2020-03-14,SUL,PARANA,OLEO DIESEL S10,302,R$/l,3.468,0.189,3.09,3.99,0.467,0.054,3.001,0.119,2.81,3.3973,0.04
112388,2020-03-08,2020-03-14,NORDESTE,PERNAMBUCO,OLEO DIESEL S10,172,R$/l,3.542,0.14,3.25,3.88,0.495,0.04,3.047,0.085,2.89,3.235,0.028
112389,2020-03-08,2020-03-14,NORDESTE,PIAUI,OLEO DIESEL S10,62,R$/l,3.756,0.169,3.499,4.109,0.485,0.045,3.271,0.098,3.1642,3.499,0.03
112390,2020-03-08,2020-03-14,SUDESTE,RIO DE JANEIRO,OLEO DIESEL S10,317,R$/l,3.744,0.173,3.299,4.199,0.61,0.046,3.134,0.122,2.492,3.5123,0.039
112391,2020-03-08,2020-03-14,NORDESTE,RIO GRANDE DO NORTE,OLEO DIESEL S10,57,R$/l,3.849,0.122,3.63,4.06,0.521,0.032,3.328,0.091,3.1579,3.4908,0.027
112392,2020-03-08,2020-03-14,SUL,RIO GRANDE DO SUL,OLEO DIESEL S10,304,R$/l,3.691,0.173,3.229,4.399,0.583,0.047,3.108,0.159,2.799,3.4096,0.051
112393,2020-03-08,2020-03-14,NORTE,RONDONIA,OLEO DIESEL S10,66,R$/l,3.882,0.184,3.57,4.36,0.56,0.047,3.322,0.136,3.0762,3.64,0.041
112394,2020-03-08,2020-03-14,NORTE,RORAIMA,OLEO DIESEL S10,13,R$/l,3.839,0.07,3.73,3.98,0.577,0.018,3.262,0.096,3.0904,3.4666,0.029
112395,2020-03-08,2020-03-14,SUL,SANTA CATARINA,OLEO DIESEL S10,224,R$/l,3.708,0.163,3.239,4.12,0.491,0.044,3.217,0.187,2.93,3.5499,0.058
112396,2020-03-08,2020-03-14,SUDESTE,SAO PAULO,OLEO DIESEL S10,1303,R$/l,3.674,0.199,3.099,4.549,0.566,0.054,3.108,0.132,2.7774,3.975,0.042
112397,2020-03-08,2020-03-14,NORDESTE,SERGIPE,OLEO DIESEL S10,42,R$/l,3.738,0.153,3.489,3.979,0.46,0.041,3.278,0.116,3.05,3.5217,0.035
112398,2020-03-08,2020-03-14,NORTE,TOCANTINS,OLEO DIESEL S10,45,R$/l,3.662,0.293,3.339,5.07,0.583,0.08,3.079,0.102,2.95,3.2918,0.033
112399,2020-03-15,2020-03-21,NORTE,ACRE,ETANOL HIDRATADO,18,R$/l,4.092,0.096,3.94,4.3,0.464,0.023,3.628,0.007,3.6217,3.6335,0.002
112400,2020-03-15,2020-03-21,NORDESTE,ALAGOAS,ETANOL HIDRATADO,50,R$/l,3.713,0.201,3.45,4.1,0.37,0.054,3.343,0.102,3.092,3.5813,0.031
112401,2020-03-15,2020-03-21,NORTE,AMAZONAS,ETANOL HIDRATADO,40,R$/l,3.564,0.118,3.45,3.97,-99999.0,0.033,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0
112402,2020-03-15,2020-03-21,NORDESTE,BAHIA,ETANOL HIDRATADO,333,R$/l,3.596,0.142,3.299,4.29,0.487,0.039,3.109,0.109,2.8125,3.4832,0.035
112403,2020-03-15,2020-03-21,NORDESTE,CEARA,ETANOL HIDRATADO,202,R$/l,3.73,0.131,3.399,4.17,0.312,0.035,3.418,0.172,2.6536,3.6004,0.05
112404,2020-03-15,2020-03-21,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,47,R$/l,3.553,0.115,3.349,3.94,0.299,0.032,3.254,0.1,3.1652,3.3618,0.031
112405,2020-03-15,2020-03-21,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,79,R$/l,3.842,0.181,3.42,4.399,0.272,0.047,3.57,0.151,3.3279,3.7707,0.042
112406,2020-03-15,2020-03-21,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,226,R$/l,3.079,0.241,2.777,3.75,0.337,0.078,2.742,0.151,2.5781,3.0654,0.055
112407,2020-03-15,2020-03-21,NORDESTE,MARANHAO,ETANOL HIDRATADO,60,R$/l,3.809,0.159,3.58,4.4,0.316,0.042,3.493,0.068,3.3607,3.5685,0.019
112408,2020-03-15,2020-03-21,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,159,R$/l,3.286,0.104,2.84,3.73,0.396,0.032,2.89,0.079,2.6615,3.1093,0.027
112409,2020-03-15,2020-03-21,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,85,R$/l,3.613,0.169,3.399,4.096,0.391,0.047,3.222,0.065,3.0799,3.3659,0.02
112410,2020-03-15,2020-03-21,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,585,R$/l,3.33,0.154,2.879,3.879,0.349,0.046,2.981,0.157,2.5099,3.5253,0.053
112411,2020-03-15,2020-03-21,NORTE,PARA,ETANOL HIDRATADO,48,R$/l,3.948,0.188,3.64,4.47,0.395,0.048,3.553,0.295,2.907,3.6982,0.083
112412,2020-03-15,2020-03-21,NORDESTE,PARAIBA,ETANOL HIDRATADO,59,R$/l,3.17,0.22,2.959,3.899,0.215,0.069,2.955,0.084,2.8599,3.2104,0.028
112413,2020-03-15,2020-03-21,SUL,PARANA,ETANOL HIDRATADO,373,R$/l,3.245,0.132,2.99,3.67,0.233,0.041,3.012,0.118,2.6776,3.3143,0.039
112414,2020-03-15,2020-03-21,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,176,R$/l,3.469,0.161,3.229,3.95,0.278,0.046,3.191,0.092,3.009,3.4415,0.029
112415,2020-03-15,2020-03-21,NORDESTE,PIAUI,ETANOL HIDRATADO,45,R$/l,3.663,0.088,3.473,3.9,0.332,0.024,3.331,0.085,3.2261,3.5086,0.026
112416,2020-03-15,2020-03-21,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,404,R$/l,4.337,0.287,3.599,4.89,0.381,0.066,3.956,0.213,3.4679,4.3674,0.054
112417,2020-03-15,2020-03-21,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,57,R$/l,3.671,0.095,3.5,3.999,0.415,0.026,3.256,0.077,3.1194,3.3758,0.024
112418,2020-03-15,2020-03-21,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,150,R$/l,4.43,0.201,3.99,4.989,0.43,0.045,4.0,0.205,3.51,4.4376,0.051
112419,2020-03-15,2020-03-21,NORTE,RONDONIA,ETANOL HIDRATADO,32,R$/l,3.935,0.176,3.699,4.56,0.46,0.045,3.475,0.14,3.3615,3.711,0.04
112420,2020-03-15,2020-03-21,NORTE,RORAIMA,ETANOL HIDRATADO,1,R$/l,3.89,0.0,3.89,3.89,0.384,0.0,3.506,0.0,3.5058,3.5058,0.0
112421,2020-03-15,2020-03-21,SUL,SANTA CATARINA,ETANOL HIDRATADO,159,R$/l,3.841,0.202,3.497,4.799,0.289,0.053,3.552,0.138,3.1692,3.7876,0.039
112422,2020-03-15,2020-03-21,SUDESTE,SAO PAULO,ETANOL HIDRATADO,1660,R$/l,3.035,0.154,2.649,3.899,0.306,0.051,2.729,0.127,2.31,3.314,0.047
112423,2020-03-15,2020-03-21,NORDESTE,SERGIPE,ETANOL HIDRATADO,35,R$/l,3.827,0.179,3.5,3.99,0.424,0.047,3.403,0.289,2.63,3.445,0.085
112424,2020-03-15,2020-03-21,NORTE,TOCANTINS,ETANOL HIDRATADO,37,R$/l,3.861,0.18,3.45,4.199,0.398,0.047,3.463,0.246,3.08,3.74,0.071
112425,2020-03-15,2020-03-21,NORTE,ACRE,GASOLINA COMUM,39,R$/l,4.88,0.088,4.72,5.24,0.617,0.018,4.263,0.121,4.1069,4.507,0.028
112426,2020-03-15,2020-03-21,NORDESTE,ALAGOAS,GASOLINA COMUM,56,R$/l,4.639,0.182,4.379,5.21,0.605,0.039,4.034,0.116,3.8559,4.2808,0.029
112427,2020-03-15,2020-03-21,NORTE,AMAPA,GASOLINA COMUM,28,R$/l,3.738,0.117,3.62,4.05,0.168,0.031,3.57,0.072,3.4768,3.684,0.02
112428,2020-03-15,2020-03-21,NORTE,AMAZONAS,GASOLINA COMUM,75,R$/l,4.694,0.17,4.39,5.45,0.899,0.036,3.795,0.267,3.569,4.14,0.07
112429,2020-03-15,2020-03-21,NORDESTE,BAHIA,GASOLINA COMUM,337,R$/l,4.62,0.146,4.33,5.21,0.72,0.032,3.9,0.106,3.66,4.4,0.027
112430,2020-03-15,2020-03-21,NORDESTE,CEARA,GASOLINA COMUM,218,R$/l,4.573,0.118,4.399,4.94,0.503,0.026,4.07,0.093,3.8648,4.3938,0.023
112431,2020-03-15,2020-03-21,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,47,R$/l,4.332,0.138,4.089,4.567,0.378,0.032,3.954,0.15,3.7695,4.1757,0.038
112432,2020-03-15,2020-03-21,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,116,R$/l,4.433,0.18,4.099,4.999,0.411,0.041,4.022,0.093,3.8465,4.1621,0.023
112433,2020-03-15,2020-03-21,CENTRO OESTE,GOIAS,GASOLINA COMUM,225,R$/l,4.506,0.189,4.15,5.1,0.396,0.042,4.11,0.084,3.97,4.275,0.02
112434,2020-03-15,2020-03-21,NORDESTE,MARANHAO,GASOLINA COMUM,119,R$/l,4.318,0.25,4.049,4.95,0.41,0.058,3.908,0.129,3.72,4.1359,0.033
112435,2020-03-15,2020-03-21,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,158,R$/l,4.683,0.131,4.349,5.05,0.632,0.028,4.051,0.128,3.75,4.328,0.032
112436,2020-03-15,2020-03-21,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,86,R$/l,4.527,0.206,4.299,4.999,0.425,0.046,4.102,0.085,3.91,4.33,0.021
112437,2020-03-15,2020-03-21,SUDESTE,MINAS GERAIS,GASOLINA COMUM,583,R$/l,4.698,0.162,4.395,5.199,0.456,0.034,4.242,0.095,4.0125,4.572,0.022
